user_id,website_area
17580,Internet Site Construction for Developers
17581,Windows95 Support
17581,Free Downloads
17581,Knowledge Base
17581,Support Desktop
17581,promo
17581,isapi
17581,Internet Explorer
17581,End User Produced View
17582,FrontPage
17583,Free Downloads
17583,Windows95 Support
17583,MS Excel
17583,Windows Family of OSs
17583,isapi
17583,MS PowerPoint News
17584,Microsoft.com Search
17585,Visual Basic
17585,Free Downloads
17585,Developer Network
17585,Media Manager
17585,Products 
17585,Knowledge Base
17585,Developer Workshop
17585,Internet Explorer
17585,isapi
17586,Corporate Desktop Evaluation
17586,Training
17586,Products 
17586,Support Desktop
17586,Knowledge Base
17586,Job Openings
17586,isapi
17586,NT Server Support
17586,Microsoft.com Search
17586,Windows Hardware Testing
17587,Free Downloads
17587,Products 
17587,Support Desktop
17587,Microsoft.com Search
17587,Internet Explorer
17588,ActiveX Technology Development
17588,Internet Explorer
17589,International IE content
17590,Internet Explorer
17590,Microsoft.com Search
17591,Free Downloads
17591,Typography Site
17592,Free Downloads
17592,NetMeeting
17592,Windows 95
17592,SP Referral (ART)
17592,Products 
17592,Internet Explorer
17593,Support Desktop
17593,Internet Explorer
17594,Windows95 Support
17594,OEM
17594,Support Desktop
17594,Knowledge Base
17594,isapi
17595,Free Downloads
17596,Free Downloads
17596,MS Office Info
17597,Microsoft.com Search
17597,Internet Explorer
17598,Products 
17598,FrontPage
17599,Microsoft.com Search
17600,Hardware Supprt
17600,Support Network Program Information
17600,Knowledge Base
17600,Support Desktop
17600,Microsoft.com Search
17600,isapi
17601,Products 
17601,ActiveX Technology Development
17601,Microsoft.com Search
17601,Windows95 Support
17601,Free Downloads
17601,Internet Development
17601,Windows Family of OSs
17601,Internet Site Construction for Developers
17601,Developer Workshop
17601,Internet Explorer
17602,Training
17602,Internet Explorer
17603,Windows Family of OSs
17604,Free Downloads
17604,Interactive Media Technologies
17604,Microsoft.com Search
17604,Internet Explorer
17605,Microsoft.com Search
17606,Free Downloads
17606,Internet Explorer
17607,ActiveX Technology Development
17608,IT Technical Information
17608,Microsoft.com Search
17609,Internet Explorer
17609,Microsoft.com Search
17610,Support Network Program Information
17610,About Microsoft 
17610,Support Desktop
17611,promo
17612,Windows Family of OSs
17613,Free Downloads
17613,Windows95 Support
17613,Windows Family of OSs
17613,Support Desktop
17613,isapi
17613,Internet Explorer
17613,Microsoft.com Search
17614,Free Downloads
17614,Games
17615,Free Downloads
17615,Spain
17615,Internet Explorer
17616,Industry Marketing Information (Vertical)
17617,Free Downloads
17618,SiteBuilder Network Membership
17618,Internet Site Construction for Developers
17618,Jakarta
17619,Product Catalog
17619,Windows Family of OSs
17619,Products 
17619,Internet Site Construction for Developers
17620,Corporate Desktop Evaluation
17620,Windows Family of OSs
17620,MS Office Info
17620,Products 
17620,MS Office
17620,Office Free Stuff
17620,Windows NT Workstation
17621,Training
17622,Systems Management Server
17622,Free Downloads
17622,SQL Server
17622,Products 
17622,MS Office Info
17622,BackOffice
17622,Microsoft.com Search
17622,isapi
17623,Corporate Desktop Evaluation
17623,Free Downloads
17623,MS Office Info
17624,Free Downloads
17624,Windows Family of OSs
17624,Knowledge Base
17625,Windows95 Support
17625,Windows 95
17625,Windows Family of OSs
17625,End User Produced View
17625,Microsoft.com Search
17625,isapi
17626,International IE content
17626,Taiwan
17626,isapi
17627,UK
17627,Corporate Desktop Evaluation
17627,Knowledge Base
17627,Support Desktop
17628,NetMeeting
17628,Free Downloads
17628,Products 
17629,Intranet Strategy
17630,Free Downloads
17630,sports
17630,Products 
17630,Games
17631,Free Downloads
17631,Windows Family of OSs
17632,Products 
17633,Free Downloads
17633,Support Desktop
17633,isapi
17634,Free Downloads
17634,Windows 95
17634,Windows Family of OSs
17635,Support Desktop
17635,Microsoft.com Search
17635,Java Script Development
17636,Windows Hardware Development
17637,UK
17637,Developer Network
17637,Internet Explorer
17638,NT Workstation Support
17638,Knowledge Base
17638,Support Desktop
17638,isapi
17639,Support Desktop
17639,Knowledge Base
17640,Free Downloads
17640,Internet Explorer
17640,isapi
17641,Microsoft.com Search
17642,NetMeeting
17642,For Developers Only
17642,Typography Site
17642,Products 
17642,Internet Information Server
17642,FrontPage
17642,Windows NT Workstation
17642,Free Downloads
17642,Internet Development
17642,Windows Family of OSs
17642,Developer Workshop
17642,Jakarta
17642,Internet Explorer
17643,Free Downloads
17643,Windows NT Server
17643,Microsoft.com Search
17644,Free Downloads
17644,Windows95 Support
17644,Windows Family of OSs
17644,isapi
17645,Free Downloads
17645,Internet Explorer
17646,Free Downloads
17646,MS Excel
17646,MS Word News
17646,isapi
17646,MS PowerPoint News
17647,Free Downloads
17647,Windows95 Support
17647,Windows Family of OSs
17647,Products 
17647,Games
17647,isapi
17648,Windows Family of OSs
17648,OLE Development
17649,Free Downloads
17649,Windows95 Support
17649,Windows Family of OSs
17649,promo
17649,Games
17649,isapi
17650,Free Downloads
17650,Corporation Information
17650,Italy
17650,Internet Explorer
17651,Microsoft.com Search
17652,Internet Explorer
17653,Microsoft.com Search
17653,France
17654,Slovakia
17655,Internet Service Providers
17655,About Microsoft 
17655,Support Desktop
17656,Products 
17656,MS Money Information
17657,Windows Family of OSs
17658,Free Downloads
17658,Windows 95
17658,Windows Family of OSs
17658,MS Word News
17658,Microsoft.com Search
17659,Korea
17660,Knowledge Base
17661,Job Openings
17662,Internet Service Providers
17663,Knowledge Base
17663,Microsoft.com Search
17664,Corporation Information
17664,Internet Information Server
17664,FrontPage
17664,Corporate Desktop Evaluation
17664,WorldWide Offices - US Districts
17664,Mastering Series
17664,Training
17664,Visual Studio
17664,Internet Explorer
17664,Visual Source Safe
17664,Products 
17664,Visual FoxPro
17664,isapi
17664,Microsoft.com Search
17664,Visual InterDev
17664,Visual C
17664,Free Downloads
17664,Canada
17664,Visual Basic
17664,Windows NT Server
17664,Product Catalog
17664,Jakarta
17665,Internet Explorer
17666,Internet Site Construction for Developers
17667,Free Downloads
17667,MS Excel
17667,Internet Explorer
17668,Games
17669,Free Downloads
17669,Web Site Builder's Gallery
17669,ActiveX Technology Development
17669,Internet Explorer
17670,Free Downloads
17670,Windows NT Server
17670,Windows Family of OSs
17670,Spain
17670,Knowledge Base
17670,Microsoft.com Search
17671,MS Proxy Server
17672,Free Downloads
17672,Internet Explorer
17673,MS TeamManager
17673,Product Catalog
17673,Microsoft.com Search
17674,Windows NT Server
17674,Microsoft.com Search
17675,Free Downloads
17675,Internet Explorer
17676,Microsoft.com Search
17677,Microsoft.com Search
17678,Free Downloads
17678,Internet Explorer
17679,Free Downloads
17679,SP Referral (ART)
17679,Products 
17679,Visual FoxPro
17680,Internet Explorer
17681,misc
17681,End User Produced View
17681,Internet Explorer
17681,Microsoft.com Search
17682,Visual Basic
17682,Microsoft.com Search
17683,Web Site Builder's Gallery
17684,SP Referral (ART)
17684,Products 
17684,Office Free Stuff
17684,isapi
17684,Free Downloads
17684,Windows Family of OSs
17684,MS Office Development
17684,MS Office Info
17684,MS Word News
17684,Knowledge Base
17685,Windows95 Support
17685,Free Downloads
17685,Windows Family of OSs
17685,isapi
17685,Internet Explorer
17686,Free Downloads
17686,regwiz
17686,Java Strategy and Info
17686,Microsoft.com Search
17686,Jakarta
17686,Internet Explorer
17686,Office Free Stuff
17686,isapi
17687,Support Desktop
17688,Microsoft.com Search
17689,sports
17690,Web Site Builder's Gallery
17690,Typography Site
17690,Internet Site Construction for Developers
17690,Support Desktop
17690,Knowledge Base
17690,Internet Explorer
17691,Support Desktop
17691,Service Advantage
17691,End User Produced View
17692,MS Publisher Support
17692,Knowledge Base
17692,Support Desktop
17692,isapi
17693,Windows Family of OSs
17693,Internet Explorer
17694,Web Site Builder's Gallery
17694,Internet Site Construction for Developers
17694,Internet Explorer
17695,Web Site Builder's Gallery
17696,Internet Site Construction for Developers
17696,Developer Workshop
17696,Portugal
17696,Visual Studio
17697,Microsoft.com Search
17698,Windows95 Support
17698,Support Network Program Information
17698,Support Desktop
17698,isapi
17699,Visual Basic
17699,Free Downloads
17699,Internet Development
17699,Italy
17699,VBScript Development
17699,Developer Workshop
17699,Microsoft.com Search
17700,Windows Family of OSs
17700,Products 
17700,NT Workstation Support
17700,Microsoft.com Search
17700,Windows NT Workstation
17701,Exchange
17702,Free Downloads
17702,NetMeeting
17702,Netherlands (Holland)
17702,Web Site Builder's Gallery
17702,Products 
17703,Support Desktop
17703,Knowledge Base
17704,Free Downloads
17704,Internet Explorer
17704,isapi
17705,Internet Explorer
17706,Free Downloads
17706,Internet Explorer
17707,Internet Explorer
17708,Games Support
17708,Games
17708,Knowledge Base
17709,MS Office Info
17710,Microsoft.com Search
17711,Internet Explorer
17712,Corporate Desktop Evaluation
17712,MS Office Info
17712,Support Desktop
17712,Microsoft.com Search
17713,Training
17714,Free Downloads
17714,Internet Explorer
17715,Free Downloads
17715,Windows NT Server
17715,Korea
17715,Knowledge Base
17715,Microsoft.com Search
17715,Windows NT Workstation
17716,Windows Family of OSs
17716,Products 
17716,Windows NT Workstation
17717,Canada
17718,Free Downloads
17718,Windows 95
17718,Windows Family of OSs
17719,Free Downloads
17719,Internet Explorer
17720,Developer Network
17720,Microsoft.com Search
17721,Web Site Builder's Gallery
17721,Internet Site Construction for Developers
17721,Developer Workshop
17722,Products 
17722,Microsoft.com Search
17723,Free Downloads
17723,Internet Explorer
17724,VBScript Development
17724,Internet Explorer
17724,France
17725,Microsoft.com Search
17726,MS Excel
17726,Products 
17726,Microsoft.com Search
17726,Office Free Stuff
17726,Free Downloads
17726,Corporate Desktop Evaluation
17726,regwiz
17726,Windows 95
17726,Product Catalog
17726,Windows Family of OSs
17726,MS Office Info
17726,OutLook
17727,End User Produced View
17728,MS Schedule+ News
17728,Spain
17729,Knowledge Base
17730,MS in Education
17730,Microsoft.com Search
17731,Internet Explorer
17732,regwiz
17733,Corporate Desktop Evaluation
17733,Training
17733,MS Office Development
17733,Microsoft.com Search
17733,Office Free Stuff
17734,Free Downloads
17734,MS Word News
17735,Microsoft.com Search
17736,Windows NT Server
17736,Windows Family of OSs
17736,Products 
17736,NT Workstation Support
17736,Connecting Small Business
17736,isapi
17736,Windows NT Workstation
17737,Corporation Information
17737,MS Office Info
17738,Microsoft Press
17738,Microsoft.com Search
17739,Free Downloads
17739,Office Reference
17739,MS Office
17739,Macintosh Office
17739,Microsoft.com Search
17739,MS PowerPoint
17740,Microsoft.com Search
17741,NT Workstation Support
17741,Support Desktop
17741,Knowledge Base
17741,isapi
17742,Free Downloads
17742,Internet Explorer
17743,Free Downloads
17743,Internet Explorer
17744,End User Produced View
17745,Microsoft.com Search
17745,Australia
17746,Microsoft.com Search
17747,Windows NT Server
17747,Products 
17747,Games
17747,Microsoft.com Search
17747,isapi
17748,Support Desktop
17748,Knowledge Base
17748,Microsoft.com Search
17749,Microsoft.com Search
17750,Job Listings for Pre-Grads
17750,IE Support
17750,Internet Service Providers
17750,Support Desktop
17750,Job Openings
17751,MSHome Kids Stuff
17752,Free Downloads
17752,Internet Development
17752,ActiveX Technology Development
17752,Developer Workshop
17752,Internet Explorer
17752,Microsoft.com Search
17753,Visual FoxPro
17753,isapi
17754,Free Downloads
17754,Internet Explorer
17755,Free Downloads
17755,International IE content
17755,Products 
17755,Internet Explorer
17756,Windows 95
17756,Windows Family of OSs
17757,Free Downloads
17757,Internet Explorer
17758,Free Downloads
17758,Internet Explorer
17759,Master Marketing Calendar
17759,isapi
17760,Free Downloads
17760,Developer Network
17760,Internet Information Server News
17760,Developer Workshop
17760,Internet Information Server
17761,Free Downloads
17761,Internet Explorer
17762,Support Desktop
17763,Windows 95
17763,Windows Family of OSs
17763,Internet Explorer
17763,Windows NT Workstation
17764,Internet Explorer
17765,Products 
17766,Web Site Builder's Gallery
17766,Internet Site Construction for Developers
17767,NT Workstation Support
17767,Knowledge Base
17767,Support Desktop
17768,Support Desktop
17768,Knowledge Base
17769,Products 
17769,NT Workstation Support
17769,Support Desktop
17769,Knowledge Base
17769,End User Produced View
17769,Windows NT Workstation
17770,MS Office Info
17770,Macintosh Office
17770,Office Free Stuff
17771,Taiwan
17771,Support Desktop
17772,Windows Family of OSs
17773,regwiz
17773,Windows95 Support
17773,IE Support
17773,Support Desktop
17773,Internet Explorer
17774,Windows Family of OSs
17774,Germany
17774,Microsoft.com Search
17775,IT Technical Information
17775,Free Downloads
17775,Support Desktop
17775,Internet Explorer
17776,Microsoft.com Search
17777,Internet Site Construction for Developers
17777,Powered by BackOffice
17777,Microsoft.com Search
17778,SiteBuilder Network Membership
17778,Jakarta
17779,Free Downloads
17779,Products 
17779,Support Network Program Information
17779,Internet Explorer
17779,Microsoft.com Search
17780,Support Desktop
17780,Knowledge Base
17781,Corporation Information
17781,IE Support
17781,Support Desktop
17781,Internet Explorer
17782,Games
17782,promo
17783,Internet Explorer
17784,Knowledge Base
17784,Microsoft.com Search
17784,Windows Hardware Testing
17785,NetMeeting
17785,Free Downloads
17786,Netherlands (Holland)
17786,Corporation Information
17786,Free Downloads
17786,Windows Family of OSs
17787,Free Downloads
17787,Internet Explorer
17788,Windows95 Support
17788,Windows Family of OSs
17788,Support Desktop
17788,isapi
17788,Developer Media Development
